result,odds_home,odds_draw,odds_away,home_wins,home_draws,home_losses,home_goals,home_opposition_goals,home_shots,home_shots_on_target,home_opposition_shots,home_opposition_shots_on_target,away_wins,away_draws,away_losses,away_goals,away_opposition_goals,away_shots,away_shots_on_target,away_opposition_shots,away_opposition_shots_on_target
0,1.8,3.5,4.75,3,2,5,13,15,102,52,142,77,3,1,6,10,13,149,84,99,53
2,1.25,5.75,13.0,4,3,3,23,14,162,98,148,79,2,3,5,11,21,101,59,124,72
2,2.2,3.3,3.4,4,3,3,18,13,146,85,92,53,7,1,2,25,10,151,87,83,56
1,2.2,3.25,3.4,5,2,3,13,12,98,60,152,76,3,3,4,10,19,92,52,142,86
1,2.25,3.3,3.25,2,3,5,14,24,125,71,158,99,2,4,4,18,22,142,82,137,81
1,1.17,7.0,19.0,6,1,3,19,8,155,88,96,56,2,3,5,10,20,92,58,139,81
2,2.88,3.3,2.5,3,3,4,13,13,110,56,141,80,4,5,1,17,9,119,71,129,77
0,7.0,4.2,1.5,2,3,5,15,24,114,75,114,67,7,1,2,23,11,135,81,81,54
1,1.14,8.0,19.0,6,1,3,25,10,177,108,107,56,3,2,5,11,12,141,78,108,57
1,1.33,4.75,11.0,3,3,4,16,13,133,73,91,53,3,3,4,15,24,137,74,131,75
1,2.25,3.3,3.25,4,3,3,23,12,171,104,126,67,2,8,0,18,15,134,71,101,57
1,1.22,6.0,15.0,6,2,2,23,12,138,86,71,45,3,4,3,11,15,89,51,121,62
1,1.4,4.33,9.0,5,4,1,18,8,118,69,135,75,3,4,3,10,12,81,38,146,89
2,3.3,3.4,2.2,3,3,4,9,15,93,49,131,74,4,3,3,21,12,172,99,125,65
1,6.5,4.0,1.57,4,5,1,16,9,115,58,102,54,6,1,3,20,8,154,90,98,56
1,1.53,4.0,7.0,1,8,1,15,17,123,64,108,56,2,3,5,8,13,115,53,137,73
1,5.5,4.0,1.62,3,2,5,12,13,132,69,117,57,3,3,4,12,13,123,66,92,55
0,1.83,3.5,4.5,1,5,4,14,20,125,73,140,84,6,2,2,14,11,99,60,150,76
0,8.5,4.5,1.4,2,3,5,17,23,131,78,150,87,7,1,2,26,8,184,108,99,50
1,2.1,3.3,3.6,2,3,5,8,18,81,48,141,82,2,4,4,16,20,112,71,113,64
0,6.5,3.8,1.57,6,3,1,14,10,91,55,154,70,6,2,2,25,9,192,106,93,52
0,2.38,3.3,3.0,1,4,5,14,21,107,64,115,70,2,3,5,15,24,138,79,155,99
0,2.8,3.4,2.5,5,4,1,17,7,115,59,98,48,5,2,3,21,10,162,92,126,65
1,1.29,5.5,11.0,3,3,4,12,13,118,66,94,53,3,3,4,10,17,82,55,139,80
1,1.44,4.33,7.5,2,7,1,18,19,125,62,103,55,3,4,3,10,11,92,42,150,90
0,2.38,3.3,3.0,2,2,6,9,15,118,55,131,69,1,5,4,14,20,120,63,134,79
1,2.1,3.3,3.6,2,4,4,17,22,125,72,159,89,3,2,5,13,13,134,67,113,55
0,2.3,3.25,3.2,2,3,5,13,25,130,70,129,74,2,3,5,6,15,94,52,129,71
1,1.73,3.5,5.0,6,2,2,20,10,132,77,70,40,5,4,1,17,7,128,72,127,67
2,8.0,4.2,1.4,2,4,4,9,17,84,47,126,66,6,0,4,18,9,153,85,104,60
0,2.1,3.3,3.6,2,4,4,7,11,97,53,117,64,1,3,6,9,16,115,54,128,67
1,1.36,4.5,10.0,6,3,1,24,7,198,105,97,51,4,5,1,15,7,113,54,99,47
1,1.57,3.8,6.5,1,5,4,14,20,119,62,132,79,1,5,4,13,19,113,66,114,69
2,2.4,3.25,3.0,3,3,4,9,12,91,39,138,79,6,4,0,13,7,99,57,161,70
1,1.44,4.2,8.0,4,3,3,19,9,159,89,118,58,3,3,4,17,20,123,68,155,86
2,4.5,3.6,1.8,3,2,5,9,18,76,51,140,85,3,6,1,19,18,132,64,97,51
2,2.8,3.25,2.6,5,3,2,16,9,123,67,138,75,4,3,3,14,12,117,70,87,48
0,1.8,3.6,4.75,2,3,5,14,23,137,75,153,97,2,4,4,10,18,91,51,128,66
1,1.2,6.5,15.0,6,0,4,19,9,159,89,101,59,2,4,4,13,24,131,73,126,71
2,6.5,4.0,1.53,3,2,5,12,13,122,61,117,56,6,2,2,20,9,131,77,74,41
1,2.63,3.25,2.75,2,3,5,7,12,92,41,135,73,4,4,2,14,7,105,52,97,51
0,1.4,4.5,8.5,7,1,2,22,8,130,77,69,38,2,5,3,14,17,126,66,132,80
0,6.5,3.6,1.62,6,4,0,12,6,89,49,159,70,7,0,3,24,7,175,100,101,59
1,1.44,4.33,8.0,4,5,1,20,16,124,62,97,52,2,5,3,9,11,116,63,110,61
1,1.22,6.0,15.0,6,3,1,21,8,190,101,95,52,1,4,5,10,16,114,56,130,65
1,2.88,3.25,2.5,2,5,3,15,18,126,67,125,77,5,4,1,24,17,122,62,98,51
1,1.17,7.0,17.0,6,1,3,23,8,169,99,105,63,1,5,4,12,18,113,66,125,77
0,3.5,3.2,2.2,2,3,5,9,14,95,48,127,68,4,3,3,13,12,118,73,91,50
0,1.25,6.0,11.0,5,3,2,21,8,158,86,113,58,2,4,4,12,20,96,55,136,70
2,2.3,3.25,3.2,3,1,6,8,20,79,53,140,82,2,3,5,12,28,129,72,144,83
0,1.53,3.8,7.0,5,2,3,15,9,121,66,141,80,3,2,5,15,20,111,61,159,88
1,2.4,3.25,3.0,1,5,4,7,14,114,60,113,64,3,4,3,13,9,109,53,102,57
2,6.5,4.0,1.53,2,4,4,15,23,138,74,152,97,6,2,2,21,10,118,70,71,38
1,1.22,5.5,17.0,6,2,2,19,9,121,73,75,38,1,4,5,12,23,138,72,149,94
1,2.4,3.25,3.0,4,4,2,13,10,116,73,87,49,5,4,1,21,5,176,99,103,48
1,1.14,6.5,15.0,7,1,2,26,7,172,100,104,59,2,5,3,12,18,96,51,150,83
1,1.8,3.6,4.5,1,4,5,14,23,130,70,142,91,0,5,5,10,21,113,66,141,82
0,2.5,3.25,2.88,3,1,6,13,17,124,65,124,63,2,3,5,13,19,105,57,163,88
1,1.57,3.75,6.5,4,4,2,19,7,173,96,102,47,3,3,4,12,10,116,59,94,52
0,5.5,3.6,1.67,3,0,7,6,20,77,50,150,91,5,3,2,13,8,102,64,89,52
0,3.2,3.25,2.3,5,3,2,14,7,125,66,135,76,7,2,1,23,10,132,84,77,41
1,1.95,3.4,4.0,1,5,4,7,14,110,56,112,65,2,3,5,11,27,136,78,141,78
1,1.22,6.0,15.0,6,3,1,24,10,186,97,87,49,6,4,0,13,7,88,50,159,74
1,1.67,3.6,5.5,2,5,3,15,17,130,67,117,74,1,3,6,10,21,104,52,138,69
0,3.1,3.25,2.38,6,3,1,11,8,88,51,157,77,4,4,2,12,6,158,87,100,48
2,13.0,5.0,1.29,0,4,6,7,19,117,67,142,80,6,3,1,26,10,199,105,71,42
2,2.7,3.2,2.7,3,3,4,12,11,113,60,104,57,4,4,2,9,6,114,55,134,75
0,2.25,3.25,3.25,1,5,4,10,21,88,47,168,94,3,1,6,5,16,75,48,145,88
1,1.44,4.33,7.5,5,3,2,11,6,98,61,86,50,2,4,4,14,18,131,67,133,83
0,2.1,3.3,3.6,2,4,4,13,18,101,54,168,90,2,5,3,9,12,116,60,117,69
2,3.0,3.3,2.38,2,3,5,12,25,141,83,133,74,3,5,2,17,14,130,69,104,66
2,2.6,3.25,2.8,7,3,0,23,7,139,89,78,38,7,1,2,27,7,179,104,101,58
1,1.29,5.0,13.0,5,3,2,21,16,117,58,105,53,2,2,6,10,18,117,62,128,64
0,2.0,3.4,3.8,1,3,6,10,21,95,49,139,68,2,3,5,8,13,91,48,120,64
0,13.0,5.0,1.29,1,5,4,9,20,84,43,165,88,6,3,1,24,11,192,100,72,42
1,1.67,3.5,6.0,2,3,5,9,13,120,64,106,60,2,2,6,9,17,118,63,131,64
0,2.25,3.3,3.25,2,4,4,14,18,120,60,131,78,3,2,5,9,12,122,66,114,66
1,2.6,3.25,2.8,0,3,7,7,20,111,64,148,83,2,4,4,10,15,92,50,164,86
1,5.5,3.4,1.73,0,6,4,7,19,83,39,181,96,6,2,2,21,14,121,58,105,51
1,1.83,3.5,4.33,5,3,2,11,6,102,60,78,43,4,5,1,16,11,135,73,106,63
1,1.13,8.5,23.0,7,1,2,26,7,178,101,99,53,2,2,6,9,17,116,64,136,70
1,2.3,3.1,3.4,2,4,4,7,11,88,47,110,61,2,5,3,9,12,113,60,117,71
0,2.0,3.4,3.8,0,4,6,9,21,96,53,134,68,2,2,6,11,25,132,75,136,78
0,2.1,3.3,3.6,4,4,2,12,6,156,82,100,50,5,3,2,10,5,113,55,138,77
1,1.8,3.4,5.0,5,4,1,11,9,97,55,166,84,3,2,5,7,14,84,49,130,78
1,1.8,3.6,4.5,5,4,1,22,12,206,106,74,42,6,3,1,22,10,145,88,84,39
1,1.73,3.5,5.25,2,3,5,8,12,113,65,122,72,1,3,6,6,16,103,58,159,89
1,1.44,4.2,8.0,6,1,3,21,15,121,62,105,52,2,4,4,13,17,132,69,126,75
0,2.4,3.25,3.0,2,2,6,8,18,103,57,145,70,0,5,5,10,21,98,57,132,64
0,2.2,3.3,3.4,2,3,5,11,17,135,76,119,70,2,4,4,9,11,94,55,105,58
1,2.1,3.3,3.6,5,3,2,20,11,152,89,87,39,6,2,2,12,6,96,53,75,43
0,4.2,3.5,1.91,5,3,2,9,4,111,56,143,75,7,1,2,27,7,181,98,95,51
1,1.83,3.5,4.5,2,4,4,9,15,113,61,117,71,1,5,4,8,19,83,40,181,100
1,5.0,3.6,1.73,4,5,1,16,10,129,68,106,60,6,4,0,23,10,205,103,75,40
1,2.25,3.3,3.25,1,4,5,6,14,103,56,156,80,5,4,1,12,10,99,58,170,87
1,4.2,3.4,1.91,3,2,5,8,15,88,52,132,81,4,4,2,10,4,165,86,95,49
0,3.1,3.2,2.38,2,4,4,10,12,97,57,110,65,6,1,3,21,14,116,58,106,51
0,2.3,3.25,3.2,1,4,5,11,18,135,77,120,72,2,4,4,12,17,126,64,122,68
1,1.22,6.0,15.0,6,2,2,20,10,146,86,88,43,0,6,4,11,21,97,54,128,65
1,4.5,3.6,1.8,5,4,1,16,9,121,67,101,54,7,2,1,28,7,177,95,97,52
2,2.38,3.25,3.1,1,3,6,7,19,106,59,138,64,2,5,3,11,11,100,58,107,60
1,1.75,3.6,4.75,2,4,4,8,10,105,59,147,73,1,5,4,8,17,85,43,188,104
2,12.0,5.0,1.3,3,2,5,7,14,84,45,125,75,6,3,1,21,9,194,95,72,38
1,1.36,4.5,10.0,4,4,2,7,5,108,56,150,80,1,3,6,6,17,99,53,166,97
1,1.95,3.25,4.33,3,3,4,10,15,119,62,115,68,2,4,4,9,14,122,56,118,63
1,2.1,3.25,3.75,3,2,5,10,11,117,71,122,67,4,4,2,9,10,98,53,165,90
0,2.4,3.3,3.0,6,1,3,19,12,111,55,102,48,6,2,2,11,5,99,57,79,44
2,3.75,3.5,2.0,1,5,4,9,15,127,71,118,63,4,4,2,10,4,157,80,100,50
1,1.2,6.5,15.0,6,2,2,26,10,176,91,104,58,3,4,3,11,9,111,64,138,67
1,1.91,3.3,4.33,3,4,3,9,12,91,50,162,89,1,4,5,7,16,124,70,117,70
1,2.0,3.3,4.0,1,4,5,6,16,109,51,121,64,2,2,6,6,16,92,49,114,67
2,2.0,3.4,3.8,1,2,7,7,21,102,55,169,99,1,2,7,7,20,112,65,136,62
2,1.44,4.33,7.5,6,3,1,21,8,180,89,76,42,6,2,2,19,9,106,51,89,43
2,5.0,3.6,1.73,3,4,3,11,10,100,60,111,64,6,2,2,19,10,144,87,88,45
1,1.36,4.75,9.0,5,3,2,9,4,93,52,75,40,4,3,3,12,13,123,65,112,69
0,2.2,3.2,3.5,0,5,5,10,22,87,49,135,69,3,2,5,9,12,118,70,115,69
1,2.0,3.4,4.0,4,4,2,10,4,151,85,99,52,6,3,1,16,7,122,67,87,46
1,1.14,7.5,21.0,6,2,2,19,11,142,86,85,45,1,1,8,7,22,108,60,165,95
2,1.8,3.5,4.5,3,4,3,10,9,112,62,127,64,2,3,5,6,15,114,55,112,61
2,10.0,5.0,1.33,2,2,6,6,14,94,52,118,67,7,2,1,29,7,172,96,104,55
1,1.36,4.5,10.0,6,2,2,16,8,117,70,98,54,1,4,5,8,20,83,39,194,107
1,6.5,3.8,1.57,1,4,5,6,15,127,67,115,68,6,3,1,11,3,98,55,73,41
2,2.38,3.25,3.1,2,2,6,8,19,118,67,129,62,3,4,3,8,11,88,49,165,87
1,2.1,3.25,3.75,0,6,4,10,20,84,49,127,66,3,2,5,6,14,113,56,118,62
0,2.5,3.3,2.88,1,1,8,8,23,106,59,173,94,3,4,3,12,12,91,58,111,67
0,3.0,3.25,2.4,4,3,3,9,11,96,54,157,88,7,1,2,20,8,123,76,95,52
1,2.1,3.3,3.6,3,2,5,6,16,108,52,116,60,2,3,5,6,14,125,63,118,68
2,2.25,3.3,3.3,1,1,8,8,23,101,55,170,92,1,2,7,4,15,94,46,123,67
1,1.22,6.0,15.0,6,2,2,22,11,183,96,78,43,3,3,4,10,10,124,65,122,65
2,7.5,4.5,1.4,1,4,5,9,22,84,41,194,108,6,2,2,18,11,148,87,83,44
0,3.3,3.25,2.25,3,5,2,13,11,92,58,109,64,4,4,2,11,7,115,59,147,81
1,1.44,4.33,7.5,4,4,2,10,5,157,92,100,53,4,3,3,13,13,122,63,117,73
1,1.22,6.0,15.0,7,2,1,27,6,168,91,104,55,3,2,5,9,12,106,65,121,73
0,3.6,3.4,2.1,1,6,3,11,16,89,51,123,63,6,2,2,19,8,103,52,105,51
1,1.25,5.5,13.0,5,3,2,9,4,95,48,79,43,1,2,7,7,21,115,69,132,65
2,3.6,3.3,2.1,2,3,5,6,13,127,64,103,58,3,5,2,9,7,114,60,145,82
1,1.25,5.75,13.0,7,1,2,18,10,160,91,81,41,2,3,5,9,14,115,62,133,73
0,1.4,4.33,9.0,3,5,2,10,8,115,62,142,83,2,2,6,6,14,95,47,131,68
1,1.53,3.8,7.0,6,2,2,20,10,112,71,90,47,4,2,4,8,12,109,54,109,53
1,2.2,3.2,3.5,1,2,7,8,23,111,65,142,72,1,4,5,9,21,79,37,193,106
2,3.6,3.3,2.1,3,6,1,13,10,93,58,110,64,5,3,2,13,6,165,98,95,54
1,2.2,3.2,3.5,1,6,3,11,16,91,52,124,68,4,3,3,11,13,92,54,143,87
1,1.73,3.6,5.0,1,3,6,5,15,117,56,112,64,1,1,8,9,23,111,57,153,79
0,7.5,4.33,1.44,4,2,4,13,15,124,67,117,72,7,1,2,26,12,178,99,71,41
2,3.1,3.25,2.38,3,2,5,8,13,111,67,136,81,5,3,2,18,9,104,55,110,55
1,1.67,3.75,5.5,7,2,1,25,6,178,94,101,54,5,3,2,12,5,106,51,75,39
2,1.8,3.6,4.5,2,3,5,9,14,120,64,121,69,2,3,5,8,13,91,45,130,66
0,1.53,3.8,7.0,3,6,1,12,7,119,62,130,75,2,5,3,12,15,89,53,124,71
1,2.0,3.25,4.0,4,2,4,12,14,111,60,118,72,3,3,4,11,16,104,63,142,90
2,1.83,3.5,4.33,5,3,2,17,10,106,59,109,53,7,1,2,20,8,121,77,90,46
2,12.0,5.0,1.3,2,2,6,10,21,119,69,137,67,6,2,2,25,12,174,96,76,42
0,7.0,4.2,1.5,3,2,5,11,17,106,63,137,87,7,1,2,18,10,155,87,77,39
2,8.5,4.5,1.4,3,2,5,7,14,101,52,117,59,8,1,1,26,6,174,89,99,51
1,1.4,4.75,8.0,6,2,2,23,10,171,94,79,45,3,7,0,13,7,119,59,128,71
1,2.4,3.25,3.0,1,3,6,9,22,76,35,195,110,3,2,5,7,12,107,64,139,81
1,1.2,6.0,17.0,5,3,2,13,7,160,98,100,56,2,1,7,9,25,115,67,145,74
2,2.1,3.3,3.6,2,2,6,10,17,129,71,109,63,2,6,2,11,10,90,53,112,66
0,3.8,3.4,2.0,3,3,4,11,12,87,45,127,62,7,1,2,20,8,118,78,94,47
2,2.5,3.25,2.88,1,1,8,9,21,113,60,150,79,5,2,3,13,11,112,64,114,71
1,1.3,5.25,11.0,5,2,3,12,6,106,50,79,39,2,6,2,11,9,92,55,112,62
1,1.33,4.75,11.0,4,3,3,13,11,106,58,111,57,2,3,5,5,13,125,59,112,65
1,1.22,6.0,15.0,6,2,2,15,9,148,81,77,38,3,3,4,11,12,90,43,143,72
2,2.88,3.25,2.5,3,2,5,7,16,111,61,117,61,3,6,1,14,14,109,54,133,79
2,5.0,3.8,1.7,1,1,8,9,21,110,58,148,78,5,3,2,16,9,108,62,107,54
2,2.63,3.2,2.75,8,1,1,27,6,163,86,102,56,6,2,2,27,11,159,88,81,47
0,3.3,3.3,2.25,2,1,7,9,25,113,66,148,76,5,2,3,12,11,113,62,107,65
1,1.8,3.5,4.5,3,5,2,11,9,96,55,125,70,2,2,6,11,22,75,37,182,101
1,3.6,3.3,2.1,2,6,2,11,10,94,54,126,71,6,2,2,15,7,151,88,100,57
0,4.5,3.5,1.83,3,3,4,12,15,108,63,125,78,5,2,3,13,6,118,61,79,36
0,1.44,4.33,7.5,6,2,2,18,8,129,84,98,46,2,1,7,9,17,134,74,107,62
1,2.0,3.4,3.8,3,2,5,7,12,105,64,135,78,2,3,5,5,15,124,58,112,66
2,1.73,3.6,5.0,2,2,6,11,20,72,36,166,89,1,1,8,9,25,119,62,152,83
1,2.0,3.4,3.8,2,1,7,11,19,137,73,109,63,3,5,2,14,11,99,59,134,77
0,6.5,4.0,1.53,4,3,3,10,10,116,63,100,60,7,1,2,24,8,147,74,105,57
0,1.29,5.0,13.0,5,2,3,14,7,128,66,81,35,4,2,4,9,11,103,63,134,78
1,1.4,4.5,8.5,5,3,2,20,10,115,70,111,57,3,3,4,12,15,104,60,120,74
0,2.3,3.25,3.2,3,2,5,9,11,80,41,158,81,4,4,2,13,9,101,55,124,68
1,1.14,8.0,19.0,6,2,2,27,11,154,84,85,47,3,1,6,7,17,109,60,123,66
0,2.25,3.3,3.3,4,5,1,15,14,114,61,135,81,5,3,2,19,10,129,82,98,47
1,3.25,3.3,2.25,6,2,2,16,8,156,92,98,62,7,1,2,16,9,159,86,72,38
0,1.57,3.8,6.5,2,2,6,5,16,122,59,108,63,2,2,6,9,24,107,61,150,75
0,1.73,3.6,5.0,2,3,5,11,19,94,53,125,77,2,1,7,10,22,75,36,162,92
2,2.8,3.25,2.6,4,3,3,10,10,116,66,106,60,5,4,1,21,11,136,89,99,50
0,2.1,3.25,3.75,4,3,3,9,9,90,57,143,81,3,3,4,8,9,78,44,152,72
2,2.88,3.5,2.4,6,3,1,24,9,115,67,108,56,6,2,2,21,7,149,75,95,57
2,2.1,3.25,3.75,3,5,2,10,9,95,45,125,72,3,1,6,7,16,105,57,133,70
1,1.62,3.75,6.0,3,4,3,13,11,97,58,130,77,1,1,8,11,25,120,65,143,76
1,4.0,3.6,1.91,6,2,2,16,9,156,95,108,67,7,1,2,27,10,151,81,85,46
2,5.5,3.75,1.67,2,3,5,9,19,106,58,153,81,3,6,1,15,16,115,62,133,83
1,6.5,4.0,1.53,2,2,6,4,15,130,62,104,59,7,1,2,16,8,160,90,74,43
1,1.33,5.0,10.0,4,3,3,12,7,133,69,79,36,3,1,6,11,17,127,68,110,66
2,3.5,3.4,2.1,2,1,7,9,21,79,37,151,88,4,5,1,17,17,117,66,121,80
0,2.0,3.5,3.75,7,1,2,18,9,157,92,81,51,5,3,2,22,10,115,68,110,54
0,1.53,4.0,6.5,4,0,6,9,17,110,65,134,74,2,2,6,9,20,110,64,158,88
2,2.38,3.4,3.0,1,1,8,7,22,85,43,145,82,4,3,3,14,11,106,67,127,75
1,1.5,4.2,7.0,6,2,2,17,7,141,70,96,57,7,1,2,17,9,155,93,105,67
1,1.83,3.6,4.33,2,1,7,9,20,120,60,118,70,3,1,6,7,17,136,72,107,67
0,2.2,3.25,3.4,2,4,4,7,9,75,41,153,72,4,3,3,12,10,122,72,102,53
1,1.62,3.75,6.0,5,4,1,18,16,118,65,123,84,2,4,4,11,17,95,56,123,71
2,5.5,4.0,1.62,1,1,8,12,24,119,66,143,75,4,3,3,14,7,141,73,79,35
1,1.14,8.0,21.0,6,1,3,26,12,151,84,91,50,3,4,3,10,10,96,44,122,69
1,1.36,4.5,10.0,5,4,1,22,12,140,88,100,55,3,4,3,8,9,87,52,136,74
1,1.5,4.2,7.0,2,4,4,10,16,102,64,122,71,1,1,8,10,23,118,62,140,77
1,1.83,3.6,4.33,5,3,2,21,9,109,67,111,53,5,4,1,14,14,113,63,126,88
1,2.38,3.25,3.1,2,3,5,10,20,108,58,158,91,2,5,3,8,8,78,39,158,78
0,3.6,3.3,2.1,3,3,4,9,16,91,41,142,84,5,4,1,21,12,144,90,97,56
1,1.29,5.5,10.0,7,0,3,18,12,136,81,110,70,4,1,5,11,16,114,68,135,73
1,2.38,3.25,3.1,3,3,4,9,11,88,54,135,72,2,1,7,9,22,109,55,123,77
2,4.0,3.8,1.83,5,3,2,18,6,144,76,80,35,7,1,2,32,10,166,97,87,47
2,9.5,4.75,1.36,5,3,2,15,9,110,68,125,73,7,1,2,19,7,144,72,95,54
1,3.5,3.4,2.1,3,4,3,12,11,114,70,109,54,6,2,2,17,9,155,90,75,46
0,1.8,3.6,4.5,3,1,6,9,17,140,75,103,62,1,1,8,7,22,92,47,135,77
2,2.1,3.3,3.6,3,3,4,9,13,77,45,132,74,2,4,4,7,15,89,40,138,81
2,2.0,3.4,3.8,6,2,2,24,10,122,78,115,57,8,0,2,19,11,151,89,113,73
1,1.2,7.0,13.0,5,2,3,16,11,145,84,80,49,2,3,5,7,13,78,45,128,70
2,1.57,4.0,6.0,5,3,2,15,17,113,64,130,94,3,4,3,11,12,113,70,105,51
1,2.25,3.3,3.3,3,1,6,10,17,109,66,154,81,2,4,4,11,17,105,63,123,76
1,7.0,4.2,1.5,1,1,8,10,23,116,61,140,76,8,0,2,17,11,148,83,115,71
1,1.1,10.0,23.0,7,1,2,32,10,174,106,83,42,3,2,5,11,18,142,80,99,60
1,1.29,5.5,11.0,5,5,0,20,10,141,89,96,53,2,3,5,11,20,107,61,162,94
0,6.5,3.8,1.57,1,2,7,9,21,91,47,128,72,5,2,3,18,8,145,76,91,45
1,1.13,8.0,23.0,8,1,1,19,4,147,76,94,49,3,4,3,7,12,90,39,133,76
0,4.0,3.6,1.91,2,1,7,11,22,106,56,116,71,5,2,3,20,9,124,77,102,50
1,2.25,3.4,3.25,2,5,3,9,10,90,46,154,77,5,2,3,15,10,108,65,136,81
2,2.5,3.6,2.7,2,1,7,9,21,120,38,142,40,5,2,3,14,13,122,42,147,44
2,4.2,4.0,1.8,3,2,5,15,17,103,38,131,51,5,3,2,25,10,152,66,122,45
2,2.15,3.4,3.5,3,0,7,10,27,143,42,163,72,3,1,6,10,15,123,38,143,55
2,2.62,3.75,2.5,1,1,8,11,25,117,41,143,58,1,4,5,12,24,102,39,164,53
0,1.5,4.2,7.0,5,3,2,17,11,126,40,113,38,3,1,6,12,16,140,45,141,56
1,1.53,4.75,5.5,5,3,2,25,16,174,67,100,49,5,4,1,23,11,148,63,127,39
1,1.72,4.1,4.33,7,1,2,21,10,140,58,163,45,2,5,3,17,21,150,57,148,51
2,2.87,3.6,2.37,4,5,1,11,8,122,43,118,41,4,3,3,15,15,171,65,93,42
1,2.7,3.6,2.5,5,3,2,19,12,129,40,165,49,5,2,3,21,15,163,59,122,53
0,1.14,9.0,15.0,4,4,2,18,14,127,53,139,43,1,1,8,9,23,118,39,143,59
2,2.0,3.6,3.6,4,2,4,20,16,163,57,125,59,3,5,2,9,9,117,39,116,43
2,13.0,8.0,1.18,2,2,6,12,18,137,43,130,51,6,2,2,27,14,174,65,96,46
0,1.45,4.75,6.5,4,3,3,14,13,167,65,91,37,5,3,2,17,12,123,39,163,50
1,3.6,3.6,2.05,4,1,5,13,13,124,40,147,52,8,0,2,24,11,141,61,171,51
2,2.45,3.5,2.8,2,5,3,17,21,143,54,153,51,5,3,2,20,14,130,44,106,39
1,1.33,5.75,7.5,5,3,2,25,12,148,65,116,46,2,1,7,9,21,120,39,143,40
1,2.62,3.5,2.62,2,4,4,12,19,110,43,153,47,3,1,6,15,19,104,38,124,51
2,1.65,4.33,4.75,6,2,2,16,13,127,46,141,39,3,0,7,12,27,142,42,158,68
1,1.66,4.0,4.75,6,3,1,22,12,131,47,112,38,5,0,5,14,12,122,45,147,50
0,1.95,4.0,3.5,2,1,7,9,22,113,39,149,42,3,3,4,15,18,112,44,145,47
2,4.0,4.0,1.8,3,1,6,15,20,101,37,129,52,3,5,2,18,16,131,54,136,46
0,1.7,3.8,5.0,5,2,3,14,16,139,51,134,38,2,2,6,11,19,138,38,137,49
2,6.5,5.5,1.36,1,2,7,11,23,113,41,152,62,5,3,2,27,12,155,68,111,42
2,1.28,6.0,8.5,6,2,2,28,14,182,64,99,45,3,4,3,12,13,183,67,87,33
1,1.53,4.2,6.0,7,0,3,21,12,138,57,161,53,4,4,2,15,12,121,37,175,57
2,2.15,3.75,3.0,3,5,2,8,9,117,41,125,50,2,5,3,16,20,141,53,153,53
1,2.8,3.75,2.37,4,0,6,16,25,132,43,165,70,4,2,4,19,16,169,61,121,60
0,1.8,3.9,4.2,3,2,5,18,17,168,57,125,64,3,1,6,16,19,105,37,127,55
1,2.2,3.6,3.1,3,4,3,14,16,111,42,143,48,5,0,5,17,20,143,47,160,64
1,1.33,5.5,8.5,4,5,1,19,14,125,57,134,42,2,3,5,11,18,135,37,134,47
1,2.9,3.5,2.4,4,4,2,16,14,120,41,188,67,3,4,3,9,11,121,42,128,50
1,5.25,4.5,1.57,8,0,2,24,11,149,67,160,52,5,2,3,23,15,187,65,103,48
1,1.44,4.75,6.5,5,3,2,27,13,159,68,108,43,5,2,3,15,17,145,56,125,39
1,1.95,3.75,3.75,4,3,3,14,14,174,72,105,43,6,3,1,21,13,139,53,120,42
1,2.15,3.5,3.3,4,0,6,12,13,124,45,151,56,1,2,7,8,22,117,42,146,45
2,1.53,4.5,5.75,2,5,3,16,20,136,51,160,53,1,1,8,12,25,114,42,155,63
2,1.8,4.0,4.2,5,2,3,16,17,134,52,134,45,3,4,3,14,16,120,41,132,48
1,1.14,9.0,15.0,5,1,4,23,16,190,63,98,45,1,5,4,14,20,132,47,166,53
1,4.2,3.9,1.8,1,2,7,8,23,117,39,142,46,5,3,2,16,11,171,69,99,37
1,2.0,3.6,3.6,3,2,5,17,19,98,32,138,56,4,4,2,14,14,114,36,176,62
2,5.0,4.33,1.6,4,0,6,16,21,141,45,162,61,4,5,1,20,14,137,58,114,30
0,2.8,3.75,2.37,2,1,7,12,20,123,46,149,55,5,0,5,13,11,123,45,149,53
2,7.0,4.75,1.44,2,2,6,10,22,125,34,142,51,6,2,2,29,13,172,76,105,37
1,2.7,3.4,2.6,3,3,4,8,11,116,36,126,50,8,0,2,25,12,141,66,163,50
1,1.9,3.75,3.6,5,3,2,17,14,126,45,130,50,3,3,4,19,17,170,60,125,61
2,1.75,4.2,4.2,1,5,4,15,23,132,48,181,60,4,0,6,15,23,136,42,161,62
1,1.75,4.2,4.2,4,3,3,17,17,114,43,134,51,2,2,6,9,23,111,31,140,47
0,2.1,3.8,3.2,5,4,1,22,12,140,58,106,27,6,2,2,29,13,179,76,98,37
2,2.37,3.5,2.9,5,1,4,14,10,134,47,143,49,5,1,4,17,20,142,55,128,45
2,1.5,4.33,6.5,4,3,3,14,13,157,64,108,42,3,2,5,16,18,106,32,136,50
2,1.75,3.8,4.75,3,2,5,17,16,170,60,121,59,2,2,6,10,19,114,42,124,43
2,10.0,7.5,1.22,4,3,3,13,14,112,33,178,64,5,1,4,25,17,195,72,93,45
1,1.33,6.0,7.5,7,0,3,24,13,124,60,162,53,2,2,6,12,19,120,41,158,53
